i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
26,295.14442019120094,0.9360112997342424,0.0,63.51505248196644,0.0679551669963984,10,mac,phase-19,without
27,296.4417755439799,0.9401256897985544,0.0,63.79424323633048,0.0682538749970262,10,mac,phase-19,without
28,297.22988805085987,0.9426250838627336,0.0,63.963844976399784,0.0684353329997975,10,mac,phase-19,without
29,271.09653932074855,0.8597466418598888,0.0,58.33995069763532,0.0624182920000748,10,mac,phase-19,without
0,1431.6867028657243,0.8916668429916627,0.0,450.2257063150125,0.4793388750040321,10,mac,phase-19,with
1,1441.6843731260738,0.8978934783724855,0.0,453.3696959500776,0.4826861660039867,10,mac,phase-19,with
2,1441.9302878449869,0.8980466361832127,0.0,453.4470292994718,0.4827684999982011,10,mac,phase-19,with
3,1454.604502298105,0.9059402464026766,0.0,457.43271774843294,0.4870119170009275,10,mac,phase-19,with
4,1440.1645935339263,0.8969469465172544,0.0,452.8917674766566,0.4821773330040741,10,mac,phase-19,with
5,1443.7475013846054,0.8991784124696518,0.0,454.01849248884304,0.4833769159959047,10,mac,phase-19,with
6,1443.403897575609,0.8989644130499505,0.0,453.9104386337028,0.4832618750006077,10,mac,phase-19,with
7,1444.6679358767042,0.8997516670204607,0.0,454.3079435737015,0.4836850840001716,10,mac,phase-19,with
8,1441.1069271725326,0.8975338400456352,0.0,453.18810523489424,0.4824928329981048,10,mac,phase-19,with
9,1438.3328193690356,0.8958061017476463,0.0,452.3157253750245,0.4815640420056297,10,mac,phase-19,with
10,1434.57119962179,0.8934633324826611,0.0,451.1328004346711,0.480304625001736,10,mac,phase-19,with
11,1437.6711189179844,0.8953939889921014,0.0,452.1076389603451,0.4813424999956623,10,mac,phase-19,with
12,1446.278188474604,0.9007545462450248,0.0,454.8143232947564,0.4842242080048891,10,mac,phase-19,with
13,1461.7319885114002,0.9103793063712816,0.0,459.6741142133216,0.4893982499997946,10,mac,phase-19,with
14,1485.9730603675405,0.925476855275964,0.0,467.29725807323024,0.4975143330011633,10,mac,phase-19,with
15,1485.196744674062,0.9249933591575864,0.0,467.0531283479768,0.4972544169941102,10,mac,phase-19,with
16,1441.8283634898155,0.8979831568145649,0.0,453.4149769204801,0.482734375000291,10,mac,phase-19,with
17,1433.9295346206682,0.8930636979783642,0.0,450.93101461255696,0.4800897910026833,10,mac,phase-19,with
18,1447.1245713490089,0.9012816808088032,0.0,455.0804872024598,0.4845075830016867,10,mac,phase-19,with
19,1442.5035044879503,0.8984036404589097,0.0,453.6272900139377,0.4829604170008679,10,mac,phase-19,with
20,1448.8445916093335,0.9023529242815096,0.0,455.62138580480814,0.4850834579992806,10,mac,phase-19,with
21,1445.4697617578422,0.9002510511040261,0.0,454.5600955444884,0.4839535409992095,10,mac,phase-19,with
22,1435.0296725657156,0.8937488733916388,0.0,451.27697744252634,0.4804581249991315,10,mac,phase-19,with
23,1444.6637035888714,0.8997490311150472,0.0,454.30661263672,0.4836836670001503,10,mac,phase-19,with
24,1445.5280072361847,0.9002873268909621,0.0,454.5784121297958,0.4839730419989791,10,mac,phase-19,with
25,1435.0631485627289,0.8937697225316866,0.0,451.2875047138698,0.4804693330006557,10,mac,phase-19,with
