i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
3,523.5729472492875,1.3683922703466131,19.51588023661003,94.61455126396582,0.1091209999976854,500,mac,phase-10,without
4,539.1167749298061,1.4090170844462884,20.09526746626968,97.4234669817148,0.1123605829998268,500,mac,phase-10,without
5,550.2607540984404,1.4381426056088673,20.510652875231223,99.43728873067025,0.1146831670012034,500,mac,phase-10,without
6,533.1337517261692,1.3933800605164346,19.872253720222485,96.34227846999347,0.1111136250001436,500,mac,phase-10,without
7,536.0362010883679,1.4009658024711544,19.98044084952908,96.86677834229124,0.1117185420007444,500,mac,phase-10,without
8,537.9854272547229,1.406060233024167,20.053097132892287,97.2190218262424,0.1121247919982124,500,mac,phase-10,without
9,519.3886099980571,1.35745623023761,19.359911474103058,93.85840220500047,0.10824891700031,500,mac,phase-10,without
10,508.1190838756591,1.3280025838691776,18.93984637470565,91.8218929418117,0.1059001670000725,500,mac,phase-10,without
11,526.4841915164528,1.3760009983628512,19.624395190936855,95.14064045823145,0.1097277499975462,500,mac,phase-10,without
12,533.816683809472,1.395164948350829,19.897709620527294,96.46569071454304,0.1112559590001183,500,mac,phase-10,without
13,540.8938694464644,1.4136616376323274,20.161507641470575,97.74460465914947,0.1127309580006112,500,mac,phase-10,without
14,538.442642551696,1.4072551952191186,20.07013956991076,97.30164492657904,0.1122200829995563,500,mac,phase-10,without
15,536.2617115522398,1.4015551888733089,19.98884662226457,96.90753020209736,0.1117655419984657,500,mac,phase-10,without
16,541.3640875617663,1.41489058354662,20.17903475105775,97.82957749093774,0.1128289589978521,500,mac,phase-10,without
17,538.0244117958546,1.4061621216817606,20.054550259223205,97.22606669913888,0.1121329170018725,500,mac,phase-10,without
18,543.8858800536349,1.421481453780502,20.27303311463145,98.28528908996614,0.113354541001172,500,mac,phase-10,without
19,533.9424322854671,1.395493600248265,19.90239682258835,96.48841464573718,0.1112821669994446,500,mac,phase-10,without
20,529.8952389858462,1.3849159948603322,19.75154002193664,95.75704878748584,0.11043866700129,500,mac,phase-10,without
21,545.218152759639,1.4249634359617198,20.32269281288262,98.52604328649606,0.1136322080019454,500,mac,phase-10,without
22,549.6611889257908,1.436575602668526,20.488304428534455,99.3289416702238,0.1145582080025633,500,mac,phase-10,without
23,535.2031318006688,1.3987885211965203,19.949388671350377,96.71623489415944,0.1115449169992643,500,mac,phase-10,without
24,553.7387733663529,1.4472326372984954,20.6402940414714,100.06579949321024,0.1154080420019454,500,mac,phase-10,without
25,526.6145413847311,1.3763416763011018,19.629253907246667,95.16419590424762,0.1097549170008278,500,mac,phase-10,without
26,531.9144357830602,1.3901932982506862,19.826804420289548,96.12193662190458,0.1108595000005152,500,mac,phase-10,without
27,534.3966487675558,1.396680724843643,19.919327480508144,96.57049583204616,0.1113768329996673,500,mac,phase-10,without
